InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
566602,23399,HOME SWEET HOME HANGING HEART,1,2011-09-13 16:05:00,2.08,,United Kingdom
579260,21012,ANTIQUE ALL GLASS CANDLESTICK,18,2011-11-29 08:41:00,2.1,14618.0,United Kingdom
575176,22972,CHILDREN'S SPACEBOY MUG,1,2011-11-08 18:29:00,3.29,,United Kingdom
538879,21982,PACK OF 12 SUKI TISSUES ,24,2010-12-14 15:50:00,0.29,15392.0,United Kingdom
564483,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2011-08-25 13:46:00,0.85,14050.0,United Kingdom
553538,20726,LUNCH BAG WOODLAND,3,2011-05-17 15:26:00,1.65,15855.0,United Kingdom
570806,21499,BLUE POLKADOT WRAP,25,2011-10-12 12:42:00,0.42,13115.0,United Kingdom
538566,20973,12 PENCIL SMALL TUBE WOODLAND,5,2010-12-13 11:21:00,1.28,,United Kingdom
539718,22505,MEMO BOARD COTTAGE DESIGN,1,2010-12-21 13:06:00,11.02,,United Kingdom
565588,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,6,2011-09-05 13:50:00,2.1,16918.0,United Kingdom
574707,22382,LUNCH BAG SPACEBOY DESIGN ,20,2011-11-06 14:08:00,1.65,17107.0,United Kingdom
550740,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2011-04-20 11:33:00,3.29,,United Kingdom
573380,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-10-30 14:04:00,2.1,14572.0,United Kingdom
571653,35001G,HAND OPEN SHAPE GOLD,12,2011-10-18 12:17:00,3.39,14298.0,United Kingdom
575177,23212,HEART WREATH DECORATION WITH BELL,3,2011-11-08 18:41:00,2.46,,United Kingdom
549958,21558,SKULL LUNCH BOX WITH CUTLERY ,3,2011-04-13 13:47:00,2.55,17589.0,United Kingdom
580360,23498,CLASSIC BICYCLE CLIPS ,24,2011-12-02 16:14:00,1.45,14493.0,United Kingdom
544341,82600,NO SINGING METAL SIGN,12,2011-02-18 09:43:00,2.1,13012.0,United Kingdom
573096,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,12,2011-10-27 14:40:00,3.75,14004.0,United Kingdom
541789,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,18,2011-01-21 13:07:00,2.55,14088.0,United Kingdom
566607,22476,EMPIRE UNION JACK TV DINNER TRAY,1,2011-09-13 16:40:00,4.95,13032.0,United Kingdom
554511,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2,2011-05-24 15:52:00,2.46,,United Kingdom
539766,22432,WATERING CAN PINK BUNNY,1,2010-12-22 11:11:00,1.95,14092.0,United Kingdom
553377,20719,WOODLAND CHARLOTTE BAG,10,2011-05-16 14:58:00,0.85,14888.0,United Kingdom
575856,23203,JUMBO BAG VINTAGE DOILY ,2,2011-11-11 12:28:00,2.08,16386.0,United Kingdom
554815,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-05-26 13:46:00,1.79,13798.0,United Kingdom
536783,22075,6 RIBBONS ELEGANT CHRISTMAS ,24,2010-12-02 15:19:00,1.45,15061.0,United Kingdom
573343,23266,SET OF 3 WOODEN STOCKING DECORATION,2,2011-10-30 11:59:00,1.25,13566.0,United Kingdom
552823,15058B,PINK POLKADOT GARDEN PARASOL,1,2011-05-11 13:06:00,7.95,14731.0,United Kingdom
574149,90199B,5 STRAND GLASS NECKLACE AMETHYST,2,2011-11-03 11:29:00,6.35,13709.0,United Kingdom
572867,21329,DINOSAURS  WRITING SET ,2,2011-10-26 13:19:00,1.65,14598.0,United Kingdom
556433,21155,RED RETROSPOT PEG BAG,7,2011-06-10 14:01:00,4.96,,United Kingdom
547830,35965,FOLKART HEART NAPKIN RINGS,2,2011-03-25 15:50:00,3.29,,United Kingdom
544773,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2011-02-23 11:13:00,4.65,,United Kingdom
576644,23355,HOT WATER BOTTLE KEEP CALM,3,2011-11-16 10:01:00,8.29,,United Kingdom
542791,22079,RIBBON REEL HEARTS DESIGN ,5,2011-02-01 10:47:00,1.65,15039.0,United Kingdom
552669,23000,TRAVEL CARD WALLET TRANSPORT,3,2011-05-10 15:05:00,0.42,16710.0,United Kingdom
556504,21983,PACK OF 12 BLUE PAISLEY TISSUES ,24,2011-06-13 08:47:00,0.29,13936.0,United Kingdom
579182,22727,ALARM CLOCK BAKELIKE RED ,8,2011-11-28 15:15:00,3.75,15601.0,United Kingdom
537666,21154,RED RETROSPOT OVEN GLOVE ,2,2010-12-07 18:36:00,2.51,,United Kingdom
540977,21876,POTTERING MUG,1,2011-01-12 15:01:00,1.66,,United Kingdom
573413,22988,SOLDIERS EGG CUP ,2,2011-10-30 16:12:00,1.25,15444.0,United Kingdom
552883,23206,LUNCH BAG APPLE DESIGN,100,2011-05-12 10:13:00,1.45,14646.0,Netherlands
560882,23244,ROUND STORAGE TIN VINTAGE LEAF,6,2011-07-21 15:47:00,1.95,17213.0,United Kingdom
559418,23242,TREASURE TIN BUFFALO BILL ,6,2011-07-08 11:36:00,2.08,12681.0,France
563698,21172,PARTY METAL SIGN ,10,2011-08-18 13:46:00,1.45,14667.0,United Kingdom
581256,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-12-08 11:21:00,16.67,,United Kingdom
563073,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-08-11 15:56:00,0.55,18235.0,United Kingdom
571119,21671,RED SPOT CERAMIC DRAWER KNOB,1,2011-10-14 09:04:00,3.29,,United Kingdom
554933,21843,RED RETROSPOT CAKE STAND,1,2011-05-27 13:26:00,10.95,13232.0,United Kingdom
541859,90214G,"LETTER ""G"" BLING KEY RING",1,2011-01-23 15:34:00,1.25,14606.0,United Kingdom
570843,21174,POTTERING IN THE SHED METAL SIGN,2,2011-10-12 14:22:00,2.08,17293.0,United Kingdom
570374,22408,MONEY BOX CONFECTIONERY DESIGN,2,2011-10-10 12:34:00,1.25,14719.0,United Kingdom
576617,22425,ENAMEL COLANDER CREAM,1,2011-11-15 16:57:00,9.96,,United Kingdom
566669,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-09-14 11:36:00,4.95,18065.0,United Kingdom
539411,21363,HOME SMALL WOOD LETTERS,3,2010-12-17 13:29:00,4.95,14243.0,United Kingdom
541516,35607A,PINK FLUFFY CHRISTMAS DECORATION,2,2011-01-18 17:34:00,1.63,,United Kingdom
556259,23231,WRAP DOILEY DESIGN,25,2011-06-09 17:53:00,0.42,12721.0,France
567142,22150,3 STRIPEY MICE FELTCRAFT,6,2011-09-16 14:55:00,1.95,14262.0,United Kingdom
561369,20727,LUNCH BAG  BLACK SKULL.,1,2011-07-26 16:21:00,4.13,,United Kingdom
580260,22188,BLACK HEART CARD HOLDER,1,2011-12-02 12:36:00,3.95,14085.0,United Kingdom
552712,23284,DOORMAT KEEP CALM AND COME IN,2,2011-05-11 08:34:00,7.95,17634.0,United Kingdom
542003,21669,BLUE STRIPE CERAMIC DRAWER KNOB,6,2011-01-25 11:07:00,1.25,15311.0,United Kingdom
569221,22192,BLUE DINER WALL CLOCK,2,2011-10-02 13:44:00,8.5,14970.0,United Kingdom
547902,22933,BAKING MOULD EASTER EGG MILK CHOC,1,2011-03-28 11:58:00,2.95,17765.0,United Kingdom
542886,21383,PACK OF 12 STICKY BUNNIES,1,2011-02-01 13:09:00,0.65,16515.0,United Kingdom
543731,21931,JUMBO STORAGE BAG SUKI,100,2011-02-11 11:57:00,1.65,17677.0,United Kingdom
552878,22537,MAGIC DRAWING SLATE DINOSAUR,24,2011-05-12 09:54:00,0.42,12625.0,Germany
537823,18098C,PORCELAIN BUTTERFLY OIL BURNER,2,2010-12-08 14:25:00,5.91,,United Kingdom
558030,23107,WHITE HEARTS WIRE PLANT POT HOLDER,8,2011-06-24 12:00:00,2.89,16419.0,United Kingdom
540977,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,5,2011-01-12 15:01:00,1.66,,United Kingdom
560579,85049D,BRIGHT BLUES RIBBONS ,2,2011-07-19 15:13:00,1.25,15867.0,United Kingdom
574657,20719,WOODLAND CHARLOTTE BAG,3,2011-11-06 11:43:00,0.85,13772.0,United Kingdom
566607,22470,HEART OF WICKER LARGE,2,2011-09-13 16:40:00,2.95,13032.0,United Kingdom
549292,22499,WOODEN UNION JACK BUNTING,1,2011-04-07 19:10:00,5.95,17869.0,United Kingdom
553711,23131,MISELTOE HEART WREATH WHITE,12,2011-05-18 15:39:00,4.15,13552.0,United Kingdom
575893,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-11 14:23:00,25.0,17088.0,United Kingdom
578067,90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,1,2011-11-22 15:43:00,5.4,,United Kingdom
553389,22979,PANTRY WASHING UP BRUSH,1,2011-05-16 16:37:00,3.29,,United Kingdom
575017,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,7,2011-11-08 11:25:00,0.29,17219.0,United Kingdom
560292,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-07-18 10:19:00,4.13,,United Kingdom
536798,22428,ENAMEL FIRE BUCKET CREAM,5,2010-12-02 15:55:00,6.95,17838.0,United Kingdom
562932,40046A,RED DAISY PAPER LAMPSHADE,3,2011-08-10 16:39:00,1.25,16904.0,United Kingdom
571230,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,10,2011-10-14 14:16:00,0.82,13717.0,United Kingdom
541976,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-01-24 14:39:00,2.95,16168.0,United Kingdom
557627,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-06-21 14:30:00,0.85,12583.0,France
540995,21992,VINTAGE PAISLEY STATIONERY SET,5,2011-01-13 09:30:00,2.46,,United Kingdom
557466,22356,CHARLOTTE BAG PINK POLKADOT,30,2011-06-20 13:08:00,0.85,13815.0,Germany
538015,85169B,BLACK LOVE BIRD CANDLE,3,2010-12-09 12:49:00,1.25,13240.0,United Kingdom
550500,23004,TRAVEL CARD WALLET PANTRY,1,2011-04-18 15:26:00,0.83,,United Kingdom
574721,23473,WOODLAND SMALL RED FELT HEART,1,2011-11-06 14:43:00,0.83,17920.0,United Kingdom
573892,22617,BAKING SET SPACEBOY DESIGN,3,2011-11-01 13:57:00,4.95,14911.0,EIRE
552883,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,100,2011-05-12 10:13:00,0.72,14646.0,Netherlands
560892,48129,DOORMAT TOPIARY,4,2011-07-21 17:08:00,7.95,13089.0,United Kingdom
537156,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,2010-12-05 13:08:00,1.25,17858.0,United Kingdom
562444,20726,LUNCH BAG WOODLAND,3,2011-08-04 18:44:00,1.65,14713.0,United Kingdom
567200,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,24,2011-09-19 10:15:00,0.39,16460.0,United Kingdom
542558,35644,,-1,2011-01-28 14:51:00,0.0,,United Kingdom
575755,23222,CHRISTMAS TREE HANGING GOLD,12,2011-11-11 10:45:00,0.83,17015.0,United Kingdom
569983,21175,GIN + TONIC DIET METAL SIGN,1,2011-10-06 19:49:00,2.55,17231.0,United Kingdom
565350,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-09-02 14:42:00,5.95,14178.0,United Kingdom
569514,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,48,2011-10-04 13:56:00,0.39,15228.0,United Kingdom
564356,22439,6 ROCKET BALLOONS ,1,2011-08-24 15:47:00,0.65,13969.0,United Kingdom
575678,23569,TRADTIONAL ALPHABET STAMP SET,4,2011-11-10 15:23:00,4.95,16169.0,United Kingdom
568135,22299,PIG KEYRING WITH LIGHT & SOUND ,2,2011-09-23 17:04:00,2.46,,United Kingdom
539437,84913B,MINT GREEN ROSE TOWEL,5,2010-12-17 14:54:00,3.36,,United Kingdom
552303,21466,RED FLOWER CROCHET FOOD COVER,6,2011-05-08 15:15:00,3.75,14341.0,United Kingdom
549451,48138,DOORMAT UNION FLAG,2,2011-04-08 14:14:00,7.95,16556.0,United Kingdom
574547,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-04 15:08:00,2.95,17841.0,United Kingdom
561667,23026,DRAWER KNOB VINTAGE GLASS STAR,12,2011-07-28 17:00:00,2.08,,EIRE
547691,23176,ABC TREASURE BOOK BOX ,16,2011-03-24 15:02:00,2.25,16767.0,United Kingdom
578088,22325,MOBILE VINTAGE HEARTS ,1,2011-11-22 16:47:00,4.95,16376.0,United Kingdom
549567,22082,RIBBON REEL STRIPES DESIGN ,5,2011-04-10 15:07:00,1.65,13632.0,United Kingdom
567077,22197,POPCORN HOLDER,2,2011-09-16 12:34:00,0.85,18122.0,United Kingdom
559457,48185,DOORMAT FAIRY CAKE,10,2011-07-08 12:50:00,6.75,14918.0,United Kingdom
542610,22779,WOODEN OWLS LIGHT GARLAND ,7,2011-01-30 14:05:00,4.25,13148.0,United Kingdom
576593,21841,BABY MOUSE RED GINGHAM DRESS,1,2011-11-15 14:48:00,4.25,15720.0,United Kingdom
538524,90129C,GREEN GLASS TASSLE BAG CHARM,5,2010-12-13 09:35:00,1.66,,United Kingdom
538592,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-12-13 11:47:00,3.75,15854.0,United Kingdom
578688,22865,HAND WARMER OWL DESIGN,3,2011-11-25 09:27:00,2.1,16719.0,United Kingdom
569545,20725,LUNCH BAG RED RETROSPOT,1,2011-10-04 16:37:00,4.13,,United Kingdom
551174,85066,CREAM SWEETHEART MINI CHEST,1,2011-04-26 17:02:00,24.96,,United Kingdom
569670,21587,COSY HOUR GIANT TUBE MATCHES,2,2011-10-05 13:47:00,2.55,14730.0,United Kingdom
543631,85017C,ENVELOPE 50 CURIOUS IMAGES,4,2011-02-10 16:17:00,0.85,14081.0,United Kingdom
566787,22200,FRYING PAN PINK POLKADOT,1,2011-09-15 10:31:00,8.29,,United Kingdom
547772,22421,LIPSTICK PEN FUSCHIA,1,2011-03-25 11:34:00,0.42,17979.0,United Kingdom
573396,22469,HEART OF WICKER SMALL,1,2011-10-30 15:13:00,1.65,14723.0,United Kingdom
573100,23395,BELLE JARDINIERE CUSHION COVER,4,2011-10-27 14:49:00,3.75,17528.0,United Kingdom
579777,20711,JUMBO BAG TOYS ,1,2011-11-30 15:13:00,4.13,,United Kingdom
552010,20725,LUNCH BAG RED RETROSPOT,3,2011-05-05 17:26:00,1.65,14713.0,United Kingdom
571751,M,Manual,1,2011-10-19 11:18:00,2118.74,12744.0,Singapore
554514,22728,ALARM CLOCK BAKELIKE PINK,1,2011-05-24 15:58:00,7.46,,United Kingdom
546625,22379,RECYCLING BAG RETROSPOT ,1,2011-03-15 11:45:00,2.1,17542.0,United Kingdom
540163,22986,GINGHAM ROSE WRAP,25,2011-01-05 11:52:00,0.42,13089.0,United Kingdom
568567,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-09-27 18:41:00,3.29,,United Kingdom
569943,85176,SEWING SUSAN 21 NEEDLE SET,4,2011-10-06 18:08:00,0.85,14592.0,United Kingdom
552269,21901,"KEY FOB , BACK DOOR ",1,2011-05-08 11:52:00,0.65,16121.0,United Kingdom
547842,35241,ENAMEL BLUE RIM BISCUIT BIN,3,2011-03-27 11:14:00,4.95,13875.0,United Kingdom
536544,22207,FRYING PAN UNION FLAG,1,2010-12-01 14:32:00,8.47,,United Kingdom
539245,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,2010-12-16 13:25:00,0.55,,United Kingdom
570049,23340,VINTAGE CHRISTMAS CAKE FRILL,6,2011-10-07 10:55:00,1.65,17228.0,United Kingdom
564820,21877,HOME SWEET HOME MUG,1,2011-08-30 12:16:00,3.29,,United Kingdom
569671,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-10-05 13:54:00,1.95,16020.0,United Kingdom
573264,23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,6,2011-10-28 12:36:00,2.08,14415.0,United Kingdom
578234,21868,POTTING SHED TEA MUG,12,2011-11-23 12:22:00,1.65,13650.0,United Kingdom
552325,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-05-09 09:47:00,2.08,12490.0,France
552302,22664,TOY TIDY DOLLY GIRL DESIGN,1,2011-05-08 14:59:00,2.1,14606.0,United Kingdom
565234,22585,PACK OF 6 BIRDY GIFT TAGS,1,2011-09-02 09:38:00,2.46,,United Kingdom
561515,22219,LOVEBIRD HANGING DECORATION WHITE ,1,2011-07-27 15:16:00,1.63,,United Kingdom
545591,85099F,JUMBO BAG STRAWBERRY,20,2011-03-04 10:28:00,1.95,17581.0,United Kingdom
559549,21469,POLKA DOT RAFFIA FOOD COVER,1,2011-07-10 15:25:00,3.75,13230.0,United Kingdom
579473,21833,CAMOUFLAGE LED TORCH,12,2011-11-29 15:17:00,1.69,13198.0,United Kingdom
538877,35970,ZINC FOLKART SLEIGH BELLS,5,2010-12-14 15:29:00,4.21,,United Kingdom
552262,23207,LUNCH BAG ALPHABET DESIGN,10,2011-05-08 11:37:00,1.65,14911.0,EIRE
539436,21915,RED  HARMONICA IN BOX ,2,2010-12-17 14:49:00,2.51,,United Kingdom
568224,23505,PLAYING CARDS I LOVE LONDON ,2,2011-09-26 10:22:00,1.25,17377.0,United Kingdom
580367,21329,DINOSAURS  WRITING SET ,1,2011-12-02 16:39:00,3.29,,United Kingdom
563614,22492,MINI PAINT SET VINTAGE ,576,2011-08-18 08:51:00,0.55,12415.0,Australia
572283,22733,3D TRADITIONAL CHRISTMAS STICKERS,2,2011-10-23 11:42:00,1.25,15000.0,United Kingdom
560833,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2011-07-21 12:14:00,3.75,16891.0,United Kingdom
569702,23512,EMBROIDERED RIBBON REEL ROSIE,6,2011-10-05 16:09:00,2.08,14396.0,United Kingdom
572552,21356,TOAST ITS - FAIRY FLOWER,2,2011-10-24 17:07:00,0.83,14096.0,United Kingdom
C549723,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,2011-04-11 16:05:00,0.85,13995.0,United Kingdom
542619,22917,HERB MARKER ROSEMARY,6,2011-01-30 15:54:00,0.65,13869.0,United Kingdom
547106,21447,12 IVORY ROSE PEG PLACE SETTINGS,16,2011-03-21 11:24:00,1.25,15039.0,United Kingdom
581405,22546,MINI JIGSAW PURDEY,2,2011-12-08 13:50:00,0.19,13521.0,United Kingdom
555124,85049G,CHOCOLATE BOX RIBBONS ,1,2011-05-31 15:26:00,1.25,18204.0,United Kingdom
576837,21915,RED  HARMONICA IN BOX ,5,2011-11-16 15:16:00,2.46,,United Kingdom
576880,22621,TRADITIONAL KNITTING NANCY,12,2011-11-16 17:03:00,1.65,14911.0,EIRE
559342,21698,MOCK LOBSTER FRIDGE MAGNET,12,2011-07-07 16:59:00,0.85,14493.0,United Kingdom
561366,20750,RED RETROSPOT MINI CASES,2,2011-07-26 15:45:00,7.95,15152.0,United Kingdom
564353,23318,BOX OF 6 MINI VINTAGE CRACKERS,48,2011-08-24 15:08:00,2.08,15764.0,United Kingdom
566738,22090,PAPER BUNTING RETROSPOT,6,2011-09-14 14:28:00,2.95,14110.0,United Kingdom
577358,22538,MINI JIGSAW GO TO THE FAIR,1,2011-11-18 15:59:00,0.83,,United Kingdom
546789,20713,JUMBO BAG OWLS,700,2011-03-17 10:17:00,1.65,15769.0,United Kingdom
579393,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-11-29 12:07:00,1.65,12627.0,Germany
557500,84568,GIRLS ALPHABET IRON ON PATCHES ,20,2011-06-20 15:27:00,0.42,,United Kingdom
545078,22099,CARAVAN SQUARE TISSUE BOX,2,2011-02-28 10:15:00,2.46,,United Kingdom
579512,22732,3D VINTAGE CHRISTMAS STICKERS ,1,2011-11-29 16:47:00,2.46,,United Kingdom
574734,23569,TRADTIONAL ALPHABET STAMP SET,1,2011-11-06 15:20:00,4.95,15025.0,United Kingdom
541971,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-01-24 13:48:00,14.13,,United Kingdom
554694,23108,SET OF 10 LED DOLLY LIGHTS,1,2011-05-25 17:06:00,12.46,,United Kingdom
552232,22072,RED RETROSPOT TEA CUP AND SAUCER ,3,2011-05-06 15:54:00,7.46,,United Kingdom
579187,22489,PACK OF 12 TRADITIONAL CRAYONS,3,2011-11-28 15:31:00,0.83,,United Kingdom
580696,21484,CHICK GREY HOT WATER BOTTLE,2,2011-12-05 16:04:00,4.25,17757.0,United Kingdom
568592,22728,ALARM CLOCK BAKELIKE PINK,8,2011-09-28 10:42:00,3.75,17469.0,United Kingdom
579332,84946,ANTIQUE SILVER T-LIGHT GLASS,24,2011-11-29 11:41:00,1.25,14408.0,United Kingdom
547670,22041,"RECORD FRAME 7"" SINGLE SIZE ",3,2011-03-24 13:41:00,2.55,16769.0,United Kingdom
573914,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-01 15:53:00,1.69,14383.0,United Kingdom
542534,22498,WOODEN REGATTA BUNTING,3,2011-01-28 13:27:00,5.95,13707.0,United Kingdom
566033,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-09-08 13:07:00,0.83,16031.0,United Kingdom
552675,84997a,CHILDRENS CUTLERY POLKADOT GREEN ,1,2011-05-10 15:07:00,8.29,,United Kingdom
538817,22700,BLACK AND WHITE DOG BOWL,24,2010-12-14 12:38:00,0.85,16191.0,United Kingdom
548664,85049C,ROMANTIC PINKS RIBBONS ,12,2011-04-01 14:45:00,1.25,14911.0,EIRE
563928,85014B,RED RETROSPOT UMBRELLA,1,2011-08-21 15:17:00,5.95,17059.0,United Kingdom
549583,82582,AREA PATROLLED METAL SIGN,12,2011-04-11 09:46:00,2.1,15214.0,United Kingdom
581237,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-12-08 10:40:00,0.55,15443.0,United Kingdom
558459,20723,STRAWBERRY CHARLOTTE BAG,3,2011-06-29 14:20:00,0.85,15334.0,United Kingdom
551010,21217,RED RETROSPOT ROUND CAKE TINS,1,2011-04-26 09:52:00,20.79,,United Kingdom
552314,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-05-08 16:06:00,1.45,14353.0,United Kingdom
562717,21167,WHITE SAGE INCENSE,4,2011-08-08 15:42:00,0.42,,United Kingdom
542884,84748,,-52,2011-02-01 13:08:00,0.0,,United Kingdom
567911,21900,"KEY FOB , SHED",24,2011-09-22 17:00:00,0.65,14854.0,United Kingdom
567461,22197,POPCORN HOLDER,15,2011-09-20 12:31:00,1.63,,United Kingdom
539453,22620,4 TRADITIONAL SPINNING TOPS,2,2010-12-17 17:08:00,2.51,,United Kingdom
553833,23084,RABBIT NIGHT LIGHT,2,2011-05-19 11:41:00,2.08,17346.0,United Kingdom
561053,23309,SET OF 60 I LOVE LONDON CAKE CASES ,360,2011-07-24 13:13:00,0.42,16684.0,United Kingdom
569741,23543,WALL ART KEEP CALM ,2,2011-10-06 10:52:00,8.25,14626.0,United Kingdom
536544,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,4,2010-12-01 14:32:00,5.06,,United Kingdom
537262,22680,FRENCH BLUE METAL DOOR SIGN 5,2,2010-12-06 11:26:00,1.25,15039.0,United Kingdom
573184,22383,LUNCH BAG SUKI DESIGN ,10,2011-10-28 11:33:00,1.65,14110.0,United Kingdom
573184,20726,LUNCH BAG WOODLAND,10,2011-10-28 11:33:00,1.65,14110.0,United Kingdom
572280,23366,SET 12 COLOURING PENCILS DOILY,6,2011-10-23 11:05:00,0.65,16007.0,United Kingdom
545583,22435,SET OF 9 HEART SHAPED BALLOONS,12,2011-03-04 09:08:00,1.25,12553.0,France
562936,23081,GREEN METAL BOX ARMY SUPPLIES,1,2011-08-10 17:12:00,8.25,,United Kingdom
581429,21755,LOVE BUILDING BLOCK WORD,3,2011-12-08 15:41:00,6.25,16322.0,United Kingdom
577331,23221,REINDEER HEART DECORATION SILVER,4,2011-11-18 14:23:00,0.83,14667.0,United Kingdom
562517,84946,ANTIQUE SILVER T-LIGHT GLASS,6,2011-08-05 12:27:00,1.25,15719.0,United Kingdom
553899,23171,REGENCY TEA PLATE GREEN ,12,2011-05-19 17:25:00,1.65,14292.0,United Kingdom
553194,84375,SET OF 20 KIDS COOKIE CUTTERS,3,2011-05-15 13:37:00,2.1,16283.0,United Kingdom
539760,20829,GLITTER HANGING BUTTERFLY STRING,6,2010-12-21 17:16:00,2.1,17400.0,United Kingdom
579271,22930,BAKING MOULD HEART MILK CHOCOLATE,48,2011-11-29 09:56:00,2.6,17450.0,United Kingdom
575583,85034C,3 ROSE MORRIS BOXED CANDLES,2,2011-11-10 11:55:00,1.25,14456.0,United Kingdom
557146,23286,BLUE VINTAGE SPOT BEAKER,8,2011-06-17 10:44:00,0.85,17139.0,United Kingdom
549012,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-04-05 14:51:00,0.85,16394.0,United Kingdom
573373,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2011-10-30 13:37:00,3.75,14684.0,United Kingdom
569467,21500,PINK POLKADOT WRAP ,25,2011-10-04 11:44:00,0.42,14291.0,United Kingdom
573899,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,2011-11-01 14:41:00,14.95,15847.0,United Kingdom
536617,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,108,2010-12-02 10:17:00,2.1,13941.0,United Kingdom
555363,15036,ASSORTED COLOURS SILK FAN,12,2011-06-02 14:15:00,0.83,14453.0,United Kingdom
550500,90124B,BLUE MURANO TWIST NECKLACE,1,2011-04-18 15:26:00,9.96,,United Kingdom
580146,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-12-02 10:07:00,16.67,,United Kingdom
540255,20868,SILVER FABRIC MIRROR,1,2011-01-05 16:50:00,0.85,,United Kingdom
571554,22356,CHARLOTTE BAG PINK POLKADOT,29,2011-10-18 09:13:00,2.46,,United Kingdom
546561,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2011-03-15 10:34:00,3.75,18260.0,United Kingdom
577754,22087,PAPER BUNTING WHITE LACE,40,2011-11-21 14:47:00,2.55,18139.0,United Kingdom
553184,85014B,RED RETROSPOT UMBRELLA,1,2011-05-15 12:33:00,5.95,13232.0,United Kingdom
540275,20719,WOODLAND CHARLOTTE BAG,30,2011-01-06 12:11:00,0.85,13680.0,United Kingdom
558718,21790,VINTAGE SNAP CARDS,12,2011-07-01 13:31:00,0.85,16589.0,United Kingdom
567672,21754,HOME BUILDING BLOCK WORD,2,2011-09-21 15:39:00,6.25,16085.0,United Kingdom
543977,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2011-02-14 15:35:00,1.25,15615.0,United Kingdom
567670,48194,DOORMAT HEARTS,1,2011-09-21 15:32:00,15.79,,United Kingdom
559881,22429,ENAMEL MEASURING JUG CREAM,2,2011-07-13 11:33:00,4.25,16899.0,United Kingdom
578677,23301,GARDENERS KNEELING PAD KEEP CALM ,3,2011-11-24 19:30:00,1.65,15750.0,United Kingdom
576837,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,2011-11-16 15:16:00,3.29,,United Kingdom
569843,23370,SET 36 COLOURING PENCILS DOILY,1,2011-10-06 13:29:00,1.25,14449.0,United Kingdom
577046,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-11-17 13:46:00,1.65,12449.0,Belgium
576228,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-11-14 13:12:00,1.95,15033.0,United Kingdom
549424,21931,JUMBO STORAGE BAG SUKI,10,2011-04-08 11:50:00,1.95,15367.0,United Kingdom
547504,22302,COFFEE MUG PEARS  DESIGN,36,2011-03-23 13:33:00,2.1,12683.0,France
